Customer ID,Age,Gender,Annual Income,Spending Score
4022,26,Male,188458,83
4023,37,Female,181940,68
4024,88,Male,192737,47
4025,44,Male,135684,3
4026,81,Female,73387,3
4027,43,Male,151306,27
4028,42,Female,23990,63
4029,51,Female,194926,56
4030,33,Female,27486,50
4031,33,Female,128944,63
4032,22,Male,36422,55
4033,55,Female,154234,8
4034,47,Male,47559,70
4035,58,Female,182201,50
4036,88,Female,133049,16
4037,30,Female,139494,82
4038,30,Female,117896,1
4039,82,Female,113484,52
4040,70,Male,73664,93
4041,54,Female,160624,43
4042,31,Male,110888,77
4043,62,Male,31903,8
4044,54,Male,86123,31
4045,54,Male,168190,97
4046,43,Female,98369,62
4047,78,Female,164115,1
4048,89,Female,184962,63
4049,72,Male,110965,3
4050,51,Female,154496,58
4051,86,Male,116350,22
4052,68,Male,187641,75
4053,71,Male,96079,23
4054,47,Male,25500,27
4055,35,Female,151609,84
4056,18,Male,52474,28
4057,41,Female,23927,62
4058,45,Male,135370,71
4059,59,Male,184806,98
4060,72,Female,95231,1
4061,59,Female,193896,34
4062,58,Female,135561,89
4063,88,Male,80155,41
4064,47,Female,166807,21
4065,90,Male,197312,56
4066,26,Female,155760,96
4067,86,Female,147795,58
4068,21,Female,47994,74
4069,70,Female,38599,63
4070,87,Male,40832,26
4071,19,Female,41156,35
4072,42,Female,174547,60
4073,37,Male,149000,100
4074,71,Female,161860,52
4075,41,Female,25990,79
4076,33,Male,111360,83
4077,21,Female,109633,17
4078,49,Male,155667,100
4079,67,Female,109035,42
4080,67,Male,186580,76
4081,90,Male,169562,58
4082,18,Female,182836,74
4083,47,Male,132443,84
4084,81,Female,144966,19
4085,37,Female,49997,64
4086,28,Male,90005,19
4087,49,Female,146773,5
4088,80,Female,172268,57
4089,50,Male,84102,67
4090,82,Male,176073,73
4091,81,Female,179600,11
4092,81,Female,59089,97
4093,58,Male,189470,54
4094,85,Female,149588,78
4095,18,Female,97711,73
4096,62,Male,41646,69
4097,65,Female,196423,46
4098,29,Female,157989,56
4099,24,Female,145388,17
4100,36,Female,56886,99
4101,66,Female,195960,68
4102,63,Male,176809,15
4103,56,Male,97396,96
4104,48,Female,31536,55
4105,18,Female,150276,70
4106,38,Female,137292,45
4107,69,Female,175644,20
4108,22,Female,70141,60
4109,55,Female,125051,11
4110,64,Female,149382,2
4111,50,Female,45351,29
4112,71,Male,124488,42
4113,27,Male,76976,4
4114,54,Male,91736,12
4115,68,Female,178734,61
4116,89,Female,98404,66
4117,71,Male,45477,78
4118,77,Female,159979,59
4119,47,Male,132117,36
4120,46,Male,198445,14
4121,74,Female,111587,21
4122,55,Male,67413,94
4123,23,Male,101684,40
4124,28,Female,117463,79
4125,25,Female,78656,29
4126,62,Female,193367,58
4127,50,Male,160764,61
4128,83,Female,96168,17
4129,29,Male,34530,99
4130,30,Female,129537,62
4131,59,Male,190989,91
4132,58,Male,54618,34
4133,52,Female,146520,79
4134,79,Female,92771,49
4135,90,Male,112244,92
4136,30,Female,61249,76
4137,57,Female,24876,35
4138,83,Female,160302,69
4139,44,Female,92913,49
4140,89,Female,42887,59
4141,83,Female,57385,22
4142,53,Female,88225,76
4143,29,Male,145532,5
4144,27,Female,156127,56
4145,36,Female,44116,78
4146,71,Male,114072,80
4147,48,Female,75110,100
4148,69,Female,146283,63
4149,50,Female,21399,3
4150,79,Male,142483,66
4151,37,Male,149552,19
4152,61,Male,29919,56
4153,38,Male,194055,18
4154,27,Female,125297,81
4155,74,Female,173057,77
4156,23,Female,115820,76
4157,88,Female,27301,27
4158,71,Male,76483,8
4159,89,Female,68531,5
4160,51,Male,96795,93
4161,39,Female,39990,4
4162,87,Male,25623,75
4163,43,Male,93081,77
4164,23,Male,48219,42
4165,50,Male,44117,48
4166,33,Male,189782,79
4167,55,Female,177366,91
4168,26,Female,107765,99
4169,45,Male,65328,47
4170,54,Male,46042,14
4171,28,Male,121122,57
4172,18,Male,152260,13
4173,69,Female,133594,53
4174,23,Male,86973,69
4175,45,Female,153939,31
4176,75,Male,117615,81
4177,19,Male,110430,64
4178,71,Male,125320,35
4179,86,Female,23178,80
4180,85,Female,81196,44
4181,36,Male,22155,10
4182,50,Female,39320,34
4183,81,Female,53286,32
4184,25,Female,112577,13
4185,25,Male,33184,30
4186,85,Female,125608,79
4187,21,Female,149589,44
4188,48,Female,167585,27
4189,48,Female,111534,61
4190,54,Male,164655,17
4191,46,Female,93061,20
4192,59,Female,43250,40
4193,68,Male,183399,12
4194,39,Female,168737,82
4195,31,Female,184991,19
4196,76,Male,22148,14
4197,69,Male,188363,22
4198,79,Female,23962,43
4199,82,Female,29126,86
4200,65,Male,34978,76
4201,48,Male,198395,42
4202,23,Female,70889,71
4203,29,Female,98705,64
4204,85,Female,137115,20
4205,37,Female,160406,93
4206,89,Female,98075,33
4207,44,Female,113260,28
4208,75,Male,187096,42
4209,74,Male,28763,71
4210,89,Female,25087,25
4211,52,Male,172373,3
4212,70,Male,70813,64
4213,73,Female,128719,39
4214,74,Male,117265,92
4215,54,Female,133866,57
4216,22,Female,175014,55
4217,23,Male,98802,65
4218,60,Male,141640,93
4219,69,Male,67323,96
4220,28,Male,113061,78
4221,69,Female,95824,38
4222,48,Female,123152,41
4223,89,Female,97696,12
4224,31,Female,28385,60
4225,87,Female,199070,3
4226,45,Male,112804,57
4227,88,Female,37037,94
4228,74,Male,39397,9
4229,82,Male,66052,28
4230,80,Female,80283,81
4231,39,Male,92169,34
4232,28,Male,20859,45
4233,37,Female,144999,26
4234,56,Female,96999,83
4235,43,Female,139733,77
4236,18,Male,32786,4
4237,86,Male,137215,10
4238,57,Female,155103,73
4239,65,Male,94107,63
4240,58,Female,135343,88
4241,60,Male,37753,22
4242,78,Female,71989,19
4243,29,Female,172954,33
4244,82,Female,24895,85
4245,44,Female,186198,23
4246,90,Female,109271,65
4247,63,Male,74553,30
4248,73,Male,191889,100
4249,45,Male,59624,64
4250,25,Male,103982,55
4251,44,Female,57588,14
4252,21,Female,60047,39
4253,79,Female,29209,51
4254,88,Male,63758,82
4255,23,Female,44672,88
4256,44,Female,179507,88
4257,30,Female,57237,23
4258,39,Male,53716,31
4259,51,Male,199540,64
4260,43,Male,27643,56
4261,53,Female,34337,91
4262,82,Male,196114,48
4263,55,Male,67198,31
4264,86,Male,196756,5
4265,70,Female,123170,11
4266,73,Female,29477,44
4267,19,Male,183327,29
4268,62,Female,170520,90
4269,55,Male,88747,47
4270,51,Female,170897,94
4271,66,Male,25442,39
4272,23,Female,195494,15
4273,87,Male,82684,90
4274,38,Female,122624,54
4275,51,Male,195036,34
4276,83,Male,183369,44
4277,71,Female,107708,58
4278,81,Male,74960,5
4279,50,Male,98129,52
4280,71,Male,37801,21
4281,25,Female,184111,42
4282,79,Female,176926,2
4283,36,Female,77248,51
4284,39,Male,57224,75
4285,86,Female,30718,100
4286,88,Male,59822,78
4287,57,Female,178635,70
4288,46,Male,173612,24
4289,78,Female,126182,21
4290,19,Male,62692,50
4291,35,Female,105050,92
4292,23,Female,195225,96
4293,20,Female,90718,75
4294,25,Female,95895,87
4295,72,Female,130429,1
4296,37,Female,143793,12
4297,40,Female,178757,58
4298,34,Female,81885,53
4299,43,Female,159120,93
4300,59,Male,62665,23
4301,76,Female,131186,65
4302,45,Female,83790,49
4303,41,Female,140699,75
4304,89,Female,109211,86
4305,64,Male,170505,32
4306,21,Male,88548,17
4307,41,Female,164841,75
4308,38,Female,66871,85
4309,58,Male,188669,9
4310,29,Male,111284,29
4311,44,Female,113243,58
4312,46,Male,62125,3
4313,72,Male,145564,49
4314,63,Male,175391,68
4315,27,Male,137158,73
4316,18,Female,168998,48
4317,50,Male,157466,100
4318,58,Male,147471,3
4319,82,Female,23624,90
4320,56,Female,37718,55
4321,56,Male,193105,81
4322,86,Male,118673,75
4323,90,Male,197140,35
4324,70,Female,97831,30
4325,89,Female,144452,64
4326,48,Female,169584,52
4327,47,Male,119353,53
4328,44,Male,133713,44
4329,73,Male,167553,44
4330,27,Female,113815,24
4331,77,Female,109642,1
4332,55,Male,89345,38
4333,43,Female,77300,81
4334,84,Male,87892,51
4335,26,Female,100489,11
4336,77,Male,169901,42
4337,58,Female,155674,64
4338,45,Female,138700,85
4339,45,Male,176737,9
4340,50,Female,43731,26
4341,33,Male,196473,56
4342,78,Male,169890,47
4343,65,Female,77696,74
4344,79,Male,52788,17
4345,48,Male,158263,14
4346,88,Male,67350,26
4347,61,Male,120338,54
4348,44,Female,188542,77
4349,34,Female,75665,21
4350,38,Female,190038,40
4351,75,Male,94826,22
4352,18,Female,39706,52
4353,36,Male,148986,83
4354,21,Male,73499,93
4355,60,Female,148427,20
4356,86,Male,20367,41
4357,40,Female,131652,91
4358,83,Female,53030,80
4359,76,Male,196497,19
4360,19,Male,182394,88
4361,24,Male,187756,52
4362,41,Male,145307,26
4363,67,Male,145292,62
4364,68,Female,177663,23
4365,59,Male,116324,100
4366,79,Female,135158,66
4367,75,Female,26876,52
4368,65,Male,84206,98
4369,42,Female,171671,20
4370,78,Female,48877,71
4371,53,Female,106267,43
4372,72,Female,83133,29
4373,33,Male,109882,90
4374,63,Female,163949,48
4375,22,Male,173057,95
4376,56,Female,68028,9
4377,68,Male,27551,78
4378,53,Male,53828,17
4379,53,Female,113496,4
4380,56,Male,37165,90
4381,24,Female,29176,87
4382,86,Female,159995,25
4383,82,Male,96254,36
4384,55,Male,118524,35
4385,23,Female,137847,70
4386,30,Male,90332,9
4387,64,Male,162276,45
4388,75,Male,37053,96
4389,83,Female,57511,57
4390,84,Male,188514,52
4391,34,Female,103243,94
4392,20,Female,164068,15
4393,49,Female,190610,7
4394,77,Male,94757,48
4395,52,Female,92926,6
4396,18,Male,96028,76
4397,62,Female,155428,81
4398,64,Female,165306,93
4399,21,Male,179719,8
4400,31,Female,92593,82
4401,64,Female,156475,59
4402,31,Female,101506,59
4403,30,Female,126846,77
4404,80,Female,104540,80
4405,55,Female,165332,92
4406,25,Female,156599,14
4407,32,Female,76868,81
4408,87,Male,28007,91
4409,89,Female,68635,3
4410,25,Female,188784,44
4411,63,Male,150714,18
4412,19,Male,153793,68
4413,69,Female,84036,74
4414,90,Female,24141,82
4415,90,Female,187055,46
4416,38,Male,176170,88
4417,52,Female,61569,87
4418,59,Male,179314,57
4419,51,Female,27849,16
4420,25,Male,178079,44
4421,85,Female,44920,4
4422,67,Male,156630,79
4423,31,Male,53273,96
4424,60,Male,142123,81
4425,21,Male,63824,78
4426,85,Male,62152,9
4427,20,Male,188379,43
4428,78,Female,155183,73
4429,67,Male,66006,73
4430,24,Female,66141,48
4431,83,Male,77996,84
4432,84,Female,72895,82
4433,60,Male,180343,36
4434,35,Female,78300,65
4435,87,Female,116747,60
4436,34,Female,186138,24
4437,32,Male,132762,84
4438,66,Male,125170,49
4439,66,Male,134453,25
4440,89,Male,166749,41
4441,38,Male,92407,59
4442,50,Male,120912,64
4443,42,Female,38957,72
4444,29,Male,145488,90
4445,79,Female,120072,84
4446,22,Female,148402,26
4447,90,Female,118293,1
4448,21,Female,152598,55
4449,35,Male,113673,100
4450,50,Female,195210,46
4451,33,Female,142281,17
4452,24,Male,53101,9
4453,38,Female,121078,8
4454,32,Female,37599,87
4455,67,Female,111626,49
4456,88,Female,182816,81
4457,43,Male,165259,38
4458,18,Female,37113,57
4459,57,Male,53126,92
4460,73,Male,45519,77
4461,75,Male,50834,14
4462,44,Male,32417,2
4463,26,Female,93896,58
4464,62,Female,48610,91
4465,69,Male,108965,91
4466,62,Female,155367,37
4467,79,Female,192106,66
4468,21,Male,84817,95
4469,30,Male,89268,6
4470,52,Female,75279,65
4471,41,Male,119806,17
4472,72,Male,92930,72
4473,78,Female,136822,33
4474,60,Female,130388,25
4475,58,Female,144006,41
4476,46,Female,39034,39
4477,34,Female,115238,91
4478,79,Male,72784,63
4479,44,Male,155165,71
4480,79,Male,25787,93
4481,84,Female,119028,12
4482,31,Male,135603,55
4483,68,Female,183505,46
4484,30,Female,21969,26
4485,82,Male,115237,14
4486,32,Female,32101,96
4487,73,Male,130627,81
4488,71,Male,22412,100
4489,90,Male,149207,61
4490,38,Male,85765,59
4491,87,Male,193476,88
4492,72,Male,191005,12
4493,49,Male,151751,88
4494,24,Female,139031,52
4495,79,Female,131941,14
4496,45,Female,89157,70
4497,89,Female,198252,77
4498,51,Female,120437,3
4499,42,Female,140330,9
4500,33,Male,57209,32
4501,42,Female,106261,40
4502,61,Female,67375,66
4503,21,Male,175011,54
4504,21,Male,182021,11
4505,50,Male,146849,25
4506,63,Female,118705,85
4507,70,Male,163535,95
4508,83,Female,87367,67
4509,51,Male,96458,22
4510,20,Male,91685,10
4511,59,Female,42039,26
4512,40,Male,127737,12
4513,74,Male,194539,81
4514,40,Male,152822,65
4515,72,Male,195104,23
4516,44,Male,27788,15
4517,83,Male,128091,74
4518,44,Male,166976,59
4519,22,Male,171656,92
4520,39,Male,143668,90
4521,62,Male,153884,74
4522,78,Male,117116,47
4523,52,Female,142234,33
4524,24,Male,20026,60
4525,32,Female,143755,56
4526,18,Male,63246,68
4527,20,Female,160676,79
4528,34,Female,77401,27
4529,86,Male,197577,16
4530,54,Male,127967,36
4531,67,Male,70531,15
4532,54,Female,76222,79
4533,77,Female,188027,82
4534,79,Female,129447,17
4535,24,Male,77592,37
4536,89,Female,103601,38
4537,77,Female,61071,16
4538,85,Female,39275,95
4539,37,Female,126192,67
4540,26,Female,90805,67
4541,51,Male,128859,20
4542,22,Male,87507,3
4543,32,Female,90962,91
4544,31,Female,139838,88
4545,42,Male,150043,69
4546,18,Male,171868,95
4547,77,Female,185057,98
4548,83,Female,72073,20
4549,67,Male,151492,69
4550,47,Female,60792,79
4551,46,Male,116392,92
4552,61,Female,155498,82
4553,78,Male,88742,33
4554,78,Female,38056,21
4555,67,Female,111918,23
4556,18,Female,133434,8
4557,61,Male,175113,36
4558,47,Male,110661,31
4559,64,Female,49405,97
4560,49,Male,89964,10
4561,85,Female,59481,46
4562,82,Male,132057,12
4563,46,Male,155922,86
4564,23,Male,168057,13
4565,72,Male,182599,80
4566,78,Female,33358,44
4567,42,Male,39919,33
4568,71,Female,98489,93
4569,19,Male,50425,4
4570,60,Female,158062,92
4571,30,Male,124233,43
4572,65,Male,67252,65
4573,83,Female,153609,16
4574,33,Male,27062,95
4575,37,Male,122064,49
4576,63,Female,146967,59
4577,82,Male,65665,21
4578,19,Male,34054,74
4579,78,Female,88937,60
4580,88,Male,134197,24
4581,62,Female,34325,3
4582,42,Male,138545,35
4583,69,Female,123136,35
4584,59,Male,60468,20
4585,62,Female,163073,22
4586,29,Female,87548,1
4587,49,Male,191629,81
4588,74,Male,170243,40
4589,57,Male,183870,14
4590,69,Female,167470,24
4591,47,Female,133448,74
4592,24,Male,114340,29
4593,22,Male,165070,57
4594,25,Male,66762,14
4595,86,Female,184844,67
4596,62,Male,91478,75
4597,43,Female,146764,61
4598,68,Female,35105,3
4599,51,Female,47082,34
4600,40,Female,138943,51
4601,28,Female,181957,33
4602,87,Male,149886,28
4603,51,Male,189855,53
4604,45,Male,92399,54
4605,47,Female,157226,39
4606,65,Female,53578,38
4607,79,Female,139904,21
4608,39,Female,34988,53
4609,86,Male,88935,24
4610,85,Male,185863,25
4611,79,Female,77675,11
4612,45,Female,21120,73
4613,83,Male,78803,96
4614,62,Female,36232,49
4615,70,Male,21416,50
4616,48,Male,76637,94
4617,65,Male,108649,1
4618,40,Male,92677,87
4619,87,Female,65959,40
4620,63,Male,78500,67
4621,37,Female,178614,43
4622,36,Male,109364,3
4623,78,Female,20895,17
4624,85,Male,92571,22
4625,42,Male,153754,6
4626,65,Female,88674,29
4627,43,Male,171199,28
4628,57,Male,30100,3
4629,32,Male,152904,90
4630,90,Female,65726,87
4631,26,Male,155839,59
4632,70,Female,60936,15
4633,90,Female,54803,8
4634,50,Female,64767,24
4635,28,Female,195815,26
4636,64,Male,128861,19
4637,38,Male,102107,77
4638,84,Female,117908,65
4639,84,Female,69528,3
4640,72,Male,128390,33
4641,36,Female,134279,19
4642,62,Male,41793,62
4643,57,Female,39270,63
4644,50,Female,127482,33
4645,65,Female,52721,63
4646,82,Female,36272,42
4647,47,Male,118790,58
4648,20,Female,126932,100
4649,24,Female,153939,69
4650,36,Female,183600,94
4651,69,Male,60244,53
4652,29,Male,171852,54
4653,23,Female,168712,9
4654,77,Male,110848,73
4655,47,Female,64428,54
4656,45,Female,149856,64
4657,22,Female,75872,4
4658,70,Female,199375,52
4659,26,Male,77308,63
4660,87,Female,133949,43
4661,81,Female,157229,80
4662,42,Male,190190,90
4663,55,Female,23714,32
4664,50,Male,35162,45
4665,80,Male,57600,60
4666,46,Male,150864,42
4667,37,Male,178854,56
4668,19,Female,133719,91
4669,54,Female,173500,35
4670,85,Female,116362,71
4671,19,Female,43405,7
4672,89,Male,184818,59
4673,86,Female,162032,100
4674,58,Male,69914,27
4675,84,Female,197577,88
4676,73,Female,148812,22
4677,35,Female,50167,71
4678,40,Male,71718,25
4679,58,Male,122586,48
4680,80,Male,191221,1
4681,64,Male,185947,41
4682,78,Male,145480,75
4683,39,Male,117959,56
4684,77,Female,45973,61
4685,20,Female,121981,88
4686,80,Female,130610,5
4687,37,Female,38115,2
4688,48,Male,54314,73
4689,71,Male,60186,27
4690,43,Male,123717,42
4691,84,Male,178866,36
4692,76,Female,52792,24
4693,43,Female,157587,82
4694,50,Female,183806,98
4695,21,Male,41548,70
4696,28,Male,106930,51
4697,51,Male,44627,20
4698,64,Male,74069,34
4699,41,Male,136407,52
4700,21,Female,61801,29
4701,61,Female,121453,5
4702,38,Female,39535,52
4703,23,Male,52568,7
4704,45,Female,189817,15
4705,34,Male,35191,93
4706,18,Male,47694,17
4707,66,Female,78476,64
4708,29,Female,114252,55
4709,54,Female,180926,21
4710,87,Male,48004,72
4711,47,Male,117548,22
4712,69,Female,120863,56
4713,31,Female,166091,48
4714,45,Female,25111,54
4715,48,Female,169492,64
4716,49,Male,156693,69
4717,58,Female,34333,34
4718,46,Female,31543,28
4719,89,Female,25875,26
4720,51,Female,90904,21
4721,19,Male,56279,93
4722,39,Male,136139,24
4723,72,Female,73784,33
4724,80,Female,72858,60
4725,69,Female,44052,29
4726,36,Female,49206,66
4727,24,Female,147781,100
4728,69,Female,182159,65
4729,82,Female,33489,55
4730,66,Male,188928,61
4731,56,Female,25773,25
4732,85,Male,198971,13
4733,68,Female,176364,25
4734,53,Male,171195,87
4735,61,Male,51732,84
4736,82,Female,43516,11
4737,43,Male,187893,27
4738,53,Female,132353,58
4739,62,Female,36644,45
4740,31,Male,146830,51
4741,69,Male,133637,11
4742,35,Female,112981,72
4743,67,Male,28146,100
4744,29,Male,64520,22
4745,57,Female,24860,57
4746,83,Male,196495,15
4747,21,Male,41085,46
4748,79,Male,142798,39
4749,30,Male,190791,13
4750,69,Male,127189,89
4751,63,Male,180819,39
4752,70,Female,185367,69
4753,24,Female,167055,22
4754,44,Male,128538,79
4755,79,Male,113974,11
4756,60,Female,34808,89
4757,90,Male,154969,61
4758,41,Male,178534,92
4759,73,Male,35515,65
4760,83,Male,61689,7
4761,65,Female,122104,42
4762,78,Male,188556,18
4763,52,Male,168189,27
4764,64,Male,58171,8
4765,42,Male,69347,59
4766,63,Female,180254,14
4767,38,Female,87274,66
4768,84,Male,169056,96
4769,89,Male,119554,85
4770,31,Female,27639,14
4771,44,Female,54231,79
4772,47,Female,95601,89
4773,56,Male,117356,39
4774,40,Female,181526,55
4775,53,Female,145689,37
4776,23,Male,70705,21
4777,36,Female,144991,34
4778,18,Female,150978,45
4779,47,Male,147362,90
4780,60,Female,21441,29
4781,64,Female,80514,8
4782,80,Male,86719,56
4783,21,Male,166481,18
4784,85,Female,127834,99
